ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-12-06,3.3125360082974185,0.1709013030481067,7.804708408120449,3.3125360082974185,3.3125360082974185,0.6946798776345826,0.6946798776345826,0.6946798776345826,0.1509389877029041,0.1509389877029041,0.1509389877029041,0.5437408899316786,0.5437408899316786,0.5437408899316786,0.0,0.0,0.0,4.007215885932001
2021-12-07,3.3136810184206063,-0.28051508294086214,7.599800322538159,3.3136810184206063,3.3136810184206063,0.5537464101939261,0.5537464101939261,0.5537464101939261,0.011571947576892762,0.011571947576892762,0.011571947576892762,0.5421744626170333,0.5421744626170333,0.5421744626170333,0.0,0.0,0.0,3.8674274286145325
2021-12-08,3.3148260285437936,0.1291554027986921,7.954476853057132,3.3148260285437936,3.3148260285437936,0.5885367014582228,0.5885367014582228,0.5885367014582228,0.06138315715855631,0.06138315715855631,0.06138315715855631,0.5271535442996665,0.5271535442996665,0.5271535442996665,0.0,0.0,0.0,3.9033627300020166
2021-12-09,3.315971038666982,-0.3169395414547631,7.364888523049205,3.315971038666982,3.315971038666982,0.4810432402173889,0.4810432402173889,0.4810432402173889,-0.017713170533658347,-0.017713170533658347,-0.017713170533658347,0.4987564107510473,0.4987564107510473,0.4987564107510473,0.0,0.0,0.0,3.7970142788843706
2021-12-10,3.317116048790169,0.05032008684582602,7.588035197297341,3.317116048790169,3.317116048790169,0.4220250791663564,0.4220250791663564,0.4220250791663564,-0.03535328258270034,-0.03535328258270034,-0.03535328258270034,0.45737836174905677,0.45737836174905677,0.45737836174905677,0.0,0.0,0.0,3.7391411279565254
2021-12-11,3.3182610589133574,-0.4466763483675871,7.692990380466747,3.3182610589133574,3.3182610589133574,0.42835195784361124,0.42835195784361124,0.42835195784361124,0.024629559362126102,0.024629559362126102,0.024629559362126102,0.40372239848148517,0.40372239848148517,0.40372239848148517,0.0,0.0,0.0,3.7466130167569687
2021-12-12,3.319406069036545,-0.4285443773149308,7.257063147620242,3.319406069036545,3.319406069036545,0.14332440372774066,0.14332440372774066,0.14332440372774066,-0.19545719868349493,-0.19545719868349493,-0.19545719868349493,0.3387816024112356,0.3387816024112356,0.3387816024112356,0.0,0.0,0.0,3.4627304727642856
2021-12-13,3.3205510791597326,0.2512079301788602,7.473447633173982,3.3205510791597326,3.3205510791597326,0.41475269559855654,0.41475269559855654,0.41475269559855654,0.1509389877031335,0.1509389877031335,0.1509389877031335,0.2638137078954231,0.2638137078954231,0.2638137078954231,0.0,0.0,0.0,3.735303774758289
2021-12-14,3.3216960892829204,-0.336542474902478,7.545421184643159,3.3216960892829204,3.3216960892829204,0.1918805301987715,0.1918805301987715,0.1918805301987715,0.011571947576483561,0.011571947576483561,0.011571947576483561,0.18030858262228797,0.18030858262228797,0.18030858262228797,0.0,0.0,0.0,3.5135766194816918
2021-12-15,3.322841099406108,-0.32972303948248877,7.401252237676093,3.322841099406108,3.322841099406108,0.15133268801803906,0.15133268801803906,0.15133268801803906,0.06138315715832606,0.06138315715832606,0.06138315715832606,0.08994953085971298,0.08994953085971298,0.08994953085971298,0.0,0.0,0.0,3.474173787424147
2021-12-16,3.3239861095292955,-0.7416137882039384,7.18655341026449,3.3239861095292955,3.3239861095292955,-0.023143661787709,-0.023143661787709,-0.023143661787709,-0.017713170534260116,-0.017713170534260116,-0.017713170534260116,-0.005430491253448886,-0.005430491253448886,-0.005430491253448886,0.0,0.0,0.0,3.3008424477415863
2021-12-17,3.3251311196524838,-0.8610384484056651,6.8410014879693115,3.3251311196524838,3.3251311196524838,-0.1392497991943373,-0.1392497991943373,-0.1392497991943373,-0.03535328258214334,-0.03535328258214334,-0.03535328258214334,-0.10389651661219398,-0.10389651661219398,-0.10389651661219398,0.0,0.0,0.0,3.1858813204581464
2021-12-18,3.326276129775671,-0.6380176956085888,6.7468180669539475,3.326276129775671,3.326276129775671,-0.17883216640799296,-0.17883216640799296,-0.17883216640799296,0.024629559362175875,0.024629559362175875,0.024629559362175875,-0.20346172577016883,-0.20346172577016883,-0.20346172577016883,0.0,0.0,0.0,3.147443963367678
2021-12-19,3.3274211398988593,-1.113234103487744,6.8265052355302975,3.3274211398988593,3.3274211398988593,-0.4975959156254715,-0.4975959156254715,-0.4975959156254715,-0.19545719868329284,-0.19545719868329284,-0.19545719868329284,-0.30213871694217875,-0.30213871694217875,-0.30213871694217875,0.0,0.0,0.0,2.829825224273388
2021-12-20,3.3285661500220467,-0.844776631982204,6.832784264541762,3.3285661500220467,3.3285661500220467,-0.24705146620450194,-0.24705146620450194,-0.24705146620450194,0.15093898770303743,0.15093898770303743,0.15093898770303743,-0.39799045390753934,-0.39799045390753934,-0.39799045390753934,0.0,0.0,0.0,3.0815146838175447
2021-12-21,3.3297111601452345,-1.3490756474071608,6.838000094825771,3.3297111601452345,3.3297111601452345,-0.4776075250973717,-0.4776075250973717,-0.4776075250973717,0.011571947577056858,0.011571947577056858,0.011571947577056858,-0.4891794726744286,-0.4891794726744286,-0.4891794726744286,0.0,0.0,0.0,2.852103635047863
2021-12-22,3.3308561702684223,-0.9097008557711601,6.998251488136176,3.3308561702684223,3.3308561702684223,-0.5126308258355571,-0.5126308258355571,-0.5126308258355571,0.06138315715809582,0.06138315715809582,0.06138315715809582,-0.5740139829936529,-0.5740139829936529,-0.5740139829936529,0.0,0.0,0.0,2.8182253444328653
2021-12-23,3.33200118039161,-1.0923181876915284,6.771288436175644,3.33200118039161,3.33200118039161,-0.6687027658111812,-0.6687027658111812,-0.6687027658111812,-0.01771317053418492,-0.01771317053418492,-0.01771317053418492,-0.6509895952769962,-0.6509895952769962,-0.6509895952769962,0.0,0.0,0.0,2.663298414580429
2021-12-24,3.333146190514798,-1.2720993004205692,6.453732270173008,3.333146190514798,3.333146190514798,-0.7541788168470894,-0.7541788168470894,-0.7541788168470894,-0.03535328258158634,-0.03535328258158634,-0.03535328258158634,-0.7188255342655031,-0.7188255342655031,-0.7188255342655031,0.0,0.0,0.0,2.5789673736677083
2021-12-25,3.3342912006379857,-1.606672370692803,6.695961261936807,3.3342912006379857,3.3342912006379857,-0.7518648046730905,-0.7518648046730905,-0.7518648046730905,0.024629559361706126,0.024629559361706126,0.024629559361706126,-0.7764943640347967,-0.7764943640347967,-0.7764943640347967,0.0,0.0,0.0,2.5824263959648954
2021-12-26,3.335436210761173,-1.753622926340092,6.103819009918884,3.335436210761173,3.335436210761173,-1.018701638396575,-1.018701638396575,-1.018701638396575,-0.19545719868328865,-0.19545719868328865,-0.19545719868328865,-0.8232444397132864,-0.8232444397132864,-0.8232444397132864,0.0,0.0,0.0,2.316734572364598
2021-12-27,3.3365812208843613,-1.3682899721017847,6.539777318562536,3.3365812208843613,3.3365812208843613,-0.7076755262933928,-0.7076755262933928,-0.7076755262933928,0.1509389877032668,0.1509389877032668,0.1509389877032668,-0.8586145139966597,-0.8586145139966597,-0.8586145139966597,0.0,0.0,0.0,2.6289056945909683
2021-12-28,3.3377262310075486,-1.0331930452830818,6.448648850594336,3.3377262310075486,3.3377262310075486,-0.8708682073029045,-0.8708682073029045,-0.8708682073029045,0.01157194757730292,0.01157194757730292,0.01157194757730292,-0.8824401548802074,-0.8824401548802074,-0.8824401548802074,0.0,0.0,0.0,2.4668580237046442
2021-12-29,3.338871241130737,-1.3738171468624205,6.267743929328937,3.338871241130737,3.338871241130737,-0.833468711100049,-0.833468711100049,-0.833468711100049,0.06138315715786557,0.06138315715786557,0.06138315715786557,-0.8948518682579146,-0.8948518682579146,-0.8948518682579146,0.0,0.0,0.0,2.505402530030688
2021-12-30,3.340016251253924,-1.2400282877502016,6.225041342967655,3.340016251253924,3.340016251253924,-0.9139782287423158,-0.9139782287423158,-0.9139782287423158,-0.017713170534786684,-0.017713170534786684,-0.017713170534786684,-0.8962650582075291,-0.8962650582075291,-0.8962650582075291,0.0,0.0,0.0,2.4260380225116083
2021-12-31,3.3411612613771116,-1.2221009635935043,6.285207312456445,3.3411612613771116,3.3411612613771116,-0.9227154744655419,-0.9227154744655419,-0.9227154744655419,-0.035353282582505544,-0.035353282582505544,-0.035353282582505544,-0.8873621918830362,-0.8873621918830362,-0.8873621918830362,0.0,0.0,0.0,2.41844578691157
2022-01-01,3.3423062715003,-1.2384946368674172,6.2766890006713965,3.3423062715003,3.3423062715003,-0.8444381987689,-0.8444381987689,-0.8444381987689,0.024629559362275344,0.024629559362275344,0.024629559362275344,-0.8690677581311754,-0.8690677581311754,-0.8690677581311754,0.0,0.0,0.0,2.4978680727314
2022-01-02,3.3434512816234876,-1.4182249049438655,6.382541661029901,3.3434512816234876,3.3434512816234876,-1.037974011475307,-1.037974011475307,-1.037974011475307,-0.19545719868328454,-0.19545719868328454,-0.19545719868328454,-0.8425168127920225,-0.8425168127920225,-0.8425168127920225,0.0,0.0,0.0,2.3054772701481805
2022-01-03,3.344596291746675,-1.1302098178700763,6.5669641929435105,3.344596291746675,3.344596291746675,-0.658079095529584,-0.658079095529584,-0.658079095529584,0.1509389877027623,0.1509389877027623,0.1509389877027623,-0.8090180832323463,-0.8090180832323463,-0.8090180832323463,0.0,0.0,0.0,2.686517196217091
2022-01-04,3.3457413018698627,-1.5657825157252685,6.2572068247011785,3.3457413018698627,3.3457413018698627,-0.7584408072407238,-0.7584408072407238,-0.7584408072407238,0.01157194757738496,0.01157194757738496,0.01157194757738496,-0.7700127548181087,-0.7700127548181087,-0.7700127548181087,0.0,0.0,0.0,2.587300494629139
2022-01-05,3.3468863119930505,-1.2777461783360353,6.571746553293021,3.3468863119930505,3.3468863119930505,-0.6656470213395074,-0.6656470213395074,-0.6656470213395074,0.061383157158357744,0.061383157158357744,0.061383157158357744,-0.7270301784978652,-0.7270301784978652,-0.7270301784978652,0.0,0.0,0.0,2.681239290653543
2022-01-06,3.3480313221162388,-1.2557617756751993,6.352339985182652,3.3480313221162388,3.3480313221162388,-0.6993549886982544,-0.6993549886982544,-0.6993549886982544,-0.017713170534577924,-0.017713170534577924,-0.017713170534577924,-0.6816418181636764,-0.6816418181636764,-0.6816418181636764,0.0,0.0,0.0,2.6486763334179844
2022-01-07,3.3491763322394257,-1.2933048516287762,6.709486273144802,3.3491763322394257,3.3491763322394257,-0.6707680793868215,-0.6707680793868215,-0.6707680793868215,-0.035353282581948545,-0.035353282581948545,-0.035353282581948545,-0.6354147968048729,-0.6354147968048729,-0.6354147968048729,0.0,0.0,0.0,2.6784082528526043
2022-01-08,3.349135350237931,-1.019109787385813,6.964289005502601,3.349135350237931,3.349135350237931,-0.5652368413163068,-0.5652368413163068,-0.5652368413163068,0.024629559362182935,0.024629559362182935,0.024629559362182935,-0.5898664006784898,-0.5898664006784898,-0.5898664006784898,0.0,0.0,0.0,2.783898508921624
2022-01-09,3.3490943682364365,-1.2357108720570111,6.98850095666528,3.3490943682364365,3.3490943682364365,-0.7418780596408379,-0.7418780596408379,-0.7418780596408379,-0.19545719868328043,-0.19545719868328043,-0.19545719868328043,-0.5464208609575575,-0.5464208609575575,-0.5464208609575575,0.0,0.0,0.0,2.6072163085955986
2022-01-10,3.349053386234942,-1.1841308024055128,6.5791640583750075,3.349053386234942,3.349053386234942,-0.35543066626760295,-0.35543066626760295,-0.35543066626760295,0.1509389877029917,0.1509389877029917,0.1509389877029917,-0.5063696539705946,-0.5063696539705946,-0.5063696539705946,0.0,0.0,0.0,2.993622719967339
2022-01-11,3.3490124042334473,-0.9946697525808693,6.880715737623617,3.3490124042334473,3.3490124042334473,-0.4592644991034837,-0.4592644991034837,-0.4592644991034837,0.011571947576975758,0.011571947576975758,0.011571947576975758,-0.47083644668045943,-0.47083644668045943,-0.47083644668045943,0.0,0.0,0.0,2.8897479051299637
2022-01-12,3.3489714222319527,-0.929114321596192,6.77430971884891,3.3489714222319527,3.3489714222319527,-0.3793645099062795,-0.3793645099062795,-0.3793645099062795,0.061383157157405076,0.061383157157405076,0.061383157157405076,-0.4407476670636846,-0.4407476670636846,-0.4407476670636846,0.0,0.0,0.0,2.969606912325673
2022-01-13,3.3489304402304585,-0.842496771743912,6.725127651632353,3.3489304402304585,3.3489304402304585,-0.4345226745542802,-0.4345226745542802,-0.4345226745542802,-0.017713170534369164,-0.017713170534369164,-0.017713170534369164,-0.416809504019911,-0.416809504019911,-0.416809504019911,0.0,0.0,0.0,2.914407765676178
2022-01-14,3.348889458228964,-0.9141922301607008,6.59285528511111,3.348889458228964,3.348889458228964,-0.43484522629336625,-0.43484522629336625,-0.43484522629336625,-0.03535328258279571,-0.03535328258279571,-0.03535328258279571,-0.39949194371057056,-0.39949194371057056,-0.39949194371057056,0.0,0.0,0.0,2.9140442319355975
2022-01-15,3.348848476227469,-0.7131491370810216,7.050666535070888,3.348848476227469,3.348848476227469,-0.364390675394859,-0.364390675394859,-0.364390675394859,0.024629559362232663,0.024629559362232663,0.024629559362232663,-0.3890202347570917,-0.3890202347570917,-0.3890202347570917,0.0,0.0,0.0,2.98445780083261
2022-01-16,3.3488074942259747,-1.008862962186036,6.859608081796646,3.3488074942259747,3.3488074942259747,-0.5808311486667773,-0.5808311486667773,-0.5808311486667773,-0.1954571986830783,-0.1954571986830783,-0.1954571986830783,-0.38537394998369895,-0.38537394998369895,-0.38537394998369895,0.0,0.0,0.0,2.7679763455591972
2022-01-17,3.34876651222448,-0.5368840910029257,7.221769859980231,3.34876651222448,3.34876651222448,-0.23735459638083325,-0.23735459638083325,-0.23735459638083325,0.15093898770305836,0.15093898770305836,0.15093898770305836,-0.3882935840838916,-0.3882935840838916,-0.3882935840838916,0.0,0.0,0.0,3.1114119158436466
2022-01-18,3.3487255302229855,-0.7313999953559358,6.565951895092338,3.3487255302229855,3.3487255302229855,-0.38572245397273386,-0.38572245397273386,-0.38572245397273386,0.011571947576566557,0.011571947576566557,0.011571947576566557,-0.3972944015493004,-0.3972944015493004,-0.3972944015493004,0.0,0.0,0.0,2.9630030762502515
2022-01-19,3.3486845482214913,-0.8639301903328448,6.827683297250627,3.3486845482214913,3.3486845482214913,-0.3503038769350817,-0.3503038769350817,-0.3503038769350817,0.06138315715825961,0.06138315715825961,0.06138315715825961,-0.4116870340933413,-0.4116870340933413,-0.4116870340933413,0.0,0.0,0.0,2.9983806712864096
2022-01-20,3.3486435662199963,-1.2636433069053572,6.751533565188102,3.3486435662199963,3.3486435662199963,-0.4483172985450453,-0.4483172985450453,-0.4483172985450453,-0.017713170534160404,-0.017713170534160404,-0.017713170534160404,-0.4306041280108849,-0.4306041280108849,-0.4306041280108849,0.0,0.0,0.0,2.900326267674951
2022-01-21,3.3486025842185017,-1.1493795341613908,6.520814818174183,3.3486025842185017,3.3486025842185017,-0.4883854478688684,-0.4883854478688684,-0.4883854478688684,-0.03535328258223871,-0.03535328258223871,-0.03535328258223871,-0.45303216528662965,-0.45303216528662965,-0.45303216528662965,0.0,0.0,0.0,2.8602171363496334
2022-01-22,3.3485616022170075,-1.178291792422404,6.623700520318333,3.3485616022170075,3.3485616022170075,-0.45321787359890714,-0.45321787359890714,-0.45321787359890714,0.024629559361762945,0.024629559361762945,0.024629559361762945,-0.47784743296067006,-0.47784743296067006,-0.47784743296067006,0.0,0.0,0.0,2.8953437286181005
2022-01-23,3.348520620215513,-0.9183837423872092,6.285518371243752,3.348520620215513,3.348520620215513,-0.6993121963238479,-0.6993121963238479,-0.6993121963238479,-0.19545719868327213,-0.19545719868327213,-0.19545719868327213,-0.5038549976405758,-0.5038549976405758,-0.5038549976405758,0.0,0.0,0.0,2.649208423891665
2022-01-24,3.3484796382140187,-0.8475422763595576,6.79813686557564,3.3484796382140187,3.3484796382140187,-0.3788904717638664,-0.3788904717638664,-0.3788904717638664,0.15093898770239106,0.15093898770239106,0.15093898770239106,-0.5298294594662575,-0.5298294594662575,-0.5298294594662575,0.0,0.0,0.0,2.9695891664501524
2022-01-25,3.3484386562125237,-0.9253832619706946,6.835255689295381,3.3484386562125237,3.3484386562125237,-0.5429842670370295,-0.5429842670370295,-0.5429842670370295,0.011571947577139854,0.011571947577139854,0.011571947577139854,-0.5545562146141695,-0.5545562146141695,-0.5545562146141695,0.0,0.0,0.0,2.805454389175494
2022-01-26,3.348397674211029,-0.9732989516022237,6.481152079651074,3.348397674211029,3.348397674211029,-0.5154887915990486,-0.5154887915990486,-0.5154887915990486,0.06138315715802936,0.06138315715802936,0.06138315715802936,-0.5768719487570779,-0.5768719487570779,-0.5768719487570779,0.0,0.0,0.0,2.8329088826119806
2022-01-27,3.348356692209535,-1.3660305466957992,6.6198117692554534,3.348356692209535,3.348356692209535,-0.6134162863408147,-0.6134162863408147,-0.6134162863408147,-0.017713170534762172,-0.017713170534762172,-0.017713170534762172,-0.5957031158060525,-0.5957031158060525,-0.5957031158060525,0.0,0.0,0.0,2.7349404058687203
2022-01-28,3.3483157102080403,-1.0934205161606805,6.428416057628046,3.3483157102080403,3.3483157102080403,-0.6454545082185899,-0.6454545082185899,-0.6454545082185899,-0.0353532825824198,-0.0353532825824198,-0.0353532825824198,-0.61010122563617,-0.61010122563617,-0.61010122563617,0.0,0.0,0.0,2.7028612019894505
2022-01-29,3.3482747282065457,-1.1599421608478926,6.573141397812169,3.3482747282065457,3.3482747282065457,-0.5946443097169316,-0.5946443097169316,-0.5946443097169316,0.024629559361293196,0.024629559361293196,0.024629559361293196,-0.6192738690782248,-0.6192738690782248,-0.6192738690782248,0.0,0.0,0.0,2.753630418489614
2022-01-30,3.348233746205051,-1.1474163995098645,6.58513174506747,3.348233746205051,3.348233746205051,-0.8180677436493563,-0.8180677436493563,-0.8180677436493563,-0.195457198683341,-0.195457198683341,-0.195457198683341,-0.6226105449660153,-0.6226105449660153,-0.6226105449660153,0.0,0.0,0.0,2.5301660025556947
2022-01-31,3.3481927642035565,-0.9756885872490646,6.742985436199498,3.3481927642035565,3.3481927642035565,-0.46876353052961467,-0.46876353052961467,-0.46876353052961467,0.15093898770245773,0.15093898770245773,0.15093898770245773,-0.6197025182320725,-0.6197025182320725,-0.6197025182320725,0.0,0.0,0.0,2.879429233673942
2022-02-01,3.348151782202062,-1.2693884344444986,6.661590588180897,3.348151782202062,3.348151782202062,-0.5987841772951285,-0.5987841772951285,-0.5987841772951285,0.011571947576730654,0.011571947576730654,0.011571947576730654,-0.6103561248718592,-0.6103561248718592,-0.6103561248718592,0.0,0.0,0.0,2.7493676049069333
2022-02-02,3.3481108002005677,-0.6906936957849926,6.504364497994862,3.3481108002005677,3.3481108002005677,-0.5332159861777256,-0.5332159861777256,-0.5332159861777256,0.06138315715852154,0.06138315715852154,0.06138315715852154,-0.594599143336247,-0.594599143336247,-0.594599143336247,0.0,0.0,0.0,2.8148948140228423
2022-02-03,3.348069818199073,-1.1494490659335235,6.464673759630214,3.348069818199073,3.348069818199073,-0.5903932368981955,-0.5903932368981955,-0.5903932368981955,-0.017713170533742887,-0.017713170533742887,-0.017713170533742887,-0.5726800663644526,-0.5726800663644526,-0.5726800663644526,0.0,0.0,0.0,2.7576765813008777
2022-02-04,3.348028836197578,-0.9779766694920474,6.514907214040124,3.348028836197578,3.348028836197578,-0.580413608487624,-0.580413608487624,-0.580413608487624,-0.03535328258252887,-0.03535328258252887,-0.03535328258252887,-0.5450603259050951,-0.5450603259050951,-0.5450603259050951,0.0,0.0,0.0,2.767615227709954
2022-02-05,3.347987854196084,-1.1127768919382495,6.734753322512744,3.347987854196084,3.347987854196084,-0.4877701806254473,-0.4877701806254473,-0.4877701806254473,0.024629559361862424,0.024629559361862424,0.024629559361862424,-0.5123997399873097,-0.5123997399873097,-0.5123997399873097,0.0,0.0,0.0,2.8602176735706366
2022-02-06,3.3479468721945893,-1.2544576892550214,6.5609939050302915,3.3479468721945893,3.3479468721945893,-0.6709928563425511,-0.6709928563425511,-0.6709928563425511,-0.19545719868333689,-0.19545719868333689,-0.19545719868333689,-0.4755356576592142,-0.4755356576592142,-0.4755356576592142,0.0,0.0,0.0,2.676954015852038
2022-02-07,3.3479058901930947,-0.6156748971831383,6.932294361206725,3.3479058901930947,3.3479058901930947,-0.2845174824693028,-0.2845174824693028,-0.2845174824693028,0.15093898770268716,0.15093898770268716,0.15093898770268716,-0.43545647017198996,-0.43545647017198996,-0.43545647017198996,0.0,0.0,0.0,3.063388407723792
2022-02-08,3.3478649081916005,-0.8540680339681381,6.639179139534404,3.3478649081916005,3.3478649081916005,-0.3816983801119329,-0.3816983801119329,-0.3816983801119329,0.011571947576812694,0.011571947576812694,0.011571947576812694,-0.39327032768874565,-0.39327032768874565,-0.39327032768874565,0.0,0.0,0.0,2.9661665280796674
2022-02-09,3.3478239261901055,-0.8685054043315115,6.898058035852867,3.3478239261901055,3.3478239261901055,-0.28878688866262553,-0.28878688866262553,-0.28878688866262553,0.06138315715901371,0.06138315715901371,0.06138315715901371,-0.3501700458216392,-0.3501700458216392,-0.3501700458216392,0.0,0.0,0.0,3.05903703752748
2022-02-10,3.3477829441886113,-0.6298118992807478,6.949035001561424,3.3477829441886113,3.3477829441886113,-0.32510847145375843,-0.32510847145375843,-0.32510847145375843,-0.017713170534478215,-0.017713170534478215,-0.017713170534478215,-0.3073953009192802,-0.3073953009192802,-0.3073953009192802,0.0,0.0,0.0,3.022674472734853
2022-02-11,3.3477419621871167,-0.6870389462082189,6.616216196534241,3.3477419621871167,3.3477419621871167,-0.3015465764441434,-0.3015465764441434,-0.3015465764441434,-0.03535328258270997,-0.03535328258270997,-0.03535328258270997,-0.2661932938614334,-0.2661932938614334,-0.2661932938614334,0.0,0.0,0.0,3.0461953857429735
2022-02-12,3.347700980185622,-0.7836321704696598,6.923410102126576,3.347700980185622,3.347700980185622,-0.2031495474338628,-0.2031495474338628,-0.2031495474338628,0.024629559361392703,0.024629559361392703,0.024629559361392703,-0.22777910679525548,-0.22777910679525548,-0.22777910679525548,0.0,0.0,0.0,3.144551432751759
2022-02-13,3.347659998184128,-0.9668503542725085,6.778031529585983,3.347659998184128,3.347659998184128,-0.3887541831744955,-0.3887541831744955,-0.3887541831744955,-0.1954571986831348,-0.1954571986831348,-0.1954571986831348,-0.19329698449136076,-0.19329698449136076,-0.19329698449136076,0.0,0.0,0.0,2.9589058150096323
2022-02-14,3.347619016182633,-0.4965038867608178,7.3749588563734605,3.347619016182633,3.347619016182633,-0.012844753997870325,-0.012844753997870325,-0.012844753997870325,0.15093898770275382,0.15093898770275382,0.15093898770275382,-0.16378374170062415,-0.16378374170062415,-0.16378374170062415,0.0,0.0,0.0,3.3347742621847627
2022-02-15,3.3475780341811383,-0.5436438638711749,7.165287223693033,3.3475780341811383,3.3475780341811383,-0.1285634834357413,-0.1285634834357413,-0.1285634834357413,0.011571947577058756,0.011571947577058756,0.011571947577058756,-0.14013543101280007,-0.14013543101280007,-0.14013543101280007,0.0,0.0,0.0,3.219014550745397
2022-02-16,3.347537052179644,-0.4575675311554384,7.305429167468543,3.347537052179644,3.347537052179644,-0.06169514723943096,-0.06169514723943096,-0.06169514723943096,0.06138315715806105,0.06138315715806105,0.06138315715806105,-0.12307830439749201,-0.12307830439749201,-0.12307830439749201,0.0,0.0,0.0,3.285841904940213
2022-02-17,3.3474960701781495,-0.6484546589830495,7.138053875374814,3.3474960701781495,3.3474960701781495,-0.13085813948420283,-0.13085813948420283,-0.13085813948420283,-0.01771317053345893,-0.01771317053345893,-0.01771317053345893,-0.1131449689507439,-0.1131449689507439,-0.1131449689507439,0.0,0.0,0.0,3.2166379306939468
2022-02-18,3.347455088176655,-0.7709757414593801,7.188917223771813,3.347455088176655,3.347455088176655,-0.14600976007030086,-0.14600976007030086,-0.14600976007030086,-0.03535328258215297,-0.03535328258215297,-0.03535328258215297,-0.11065647748814789,-0.11065647748814789,-0.11065647748814789,0.0,0.0,0.0,3.201445328106354
2022-02-19,3.3474141061751603,-0.29482311912673576,6.955482734020594,3.3474141061751603,3.3474141061751603,-0.09108135302272607,-0.09108135302272607,-0.09108135302272607,0.024629559361442423,0.024629559361442423,0.024629559361442423,-0.1157109123841685,-0.1157109123841685,-0.1157109123841685,0.0,0.0,0.0,3.256332753152434
2022-02-20,3.3473731241736657,-0.5192544387227136,7.15756762599517,3.3473731241736657,3.3473731241736657,-0.323636020727101,-0.323636020727101,-0.323636020727101,-0.19545719868293265,-0.19545719868293265,-0.19545719868293265,-0.12817882204416842,-0.12817882204416842,-0.12817882204416842,0.0,0.0,0.0,3.0237371034465648
2022-02-21,3.347332142172171,-0.2980713481745574,7.209005953855243,3.347332142172171,3.347332142172171,0.003233328040200238,0.003233328040200238,0.003233328040200238,0.15093898770298322,0.15093898770298322,0.15093898770298322,-0.147705659662783,-0.147705659662783,-0.147705659662783,0.0,0.0,0.0,3.3505654702123713
2022-02-22,3.347291160170677,-0.7811139936216155,6.812172091747968,3.347291160170677,3.347291160170677,-0.16214921227381765,-0.16214921227381765,-0.16214921227381765,0.01157194757714081,0.01157194757714081,0.01157194757714081,-0.17372115985095848,-0.17372115985095848,-0.17372115985095848,0.0,0.0,0.0,3.1851419478968594
2022-02-23,3.3472501781691824,-0.6008629763750666,7.041753632192822,3.3472501781691824,3.3472501781691824,-0.14407221963976893,-0.14407221963976893,-0.14407221963976893,0.06138315715855323,0.06138315715855323,0.06138315715855323,-0.20545537679832215,-0.20545537679832215,-0.20545537679832215,0.0,0.0,0.0,3.2031779585294133
2022-02-24,3.3472091961676873,-0.5280726071350661,6.843434960745557,3.3472091961676873,3.3472091961676873,-0.25967407485398836,-0.25967407485398836,-0.25967407485398836,-0.017713170534060695,-0.017713170534060695,-0.017713170534060695,-0.24196090431992767,-0.24196090431992767,-0.24196090431992767,0.0,0.0,0.0,3.087535121313699
2022-02-25,3.347168214166193,-0.7456273942712055,6.9455732093143885,3.347168214166193,3.347168214166193,-0.31749389213847323,-0.31749389213847323,-0.31749389213847323,-0.03535328258233408,-0.03535328258233408,-0.03535328258233408,-0.2821406095561392,-0.2821406095561392,-0.2821406095561392,0.0,0.0,0.0,3.02967432202772
2022-02-26,3.3471272321646985,-0.8857961008984944,7.162248581810976,3.3471272321646985,3.3471272321646985,-0.3001504846099891,-0.3001504846099891,-0.3001504846099891,0.02462955936186949,0.02462955936186949,0.02462955936186949,-0.3247800439718586,-0.3247800439718586,-0.3247800439718586,0.0,0.0,0.0,3.0469767475547096
2022-02-27,3.3470862501632044,-1.1266290048947307,6.935043779489343,3.3470862501632044,3.3470862501632044,-0.5640407513946085,-0.5640407513946085,-0.5640407513946085,-0.19545719868359543,-0.19545719868359543,-0.19545719868359543,-0.3685835527110131,-0.3685835527110131,-0.3685835527110131,0.0,0.0,0.0,2.7830454987685957
2022-02-28,3.3470452681617098,-0.9870117302006218,6.967669433163733,3.3470452681617098,3.3470452681617098,-0.26127400290264713,-0.26127400290264713,-0.26127400290264713,0.1509389877028872,0.1509389877028872,0.1509389877028872,-0.4122129906055343,-0.4122129906055343,-0.4122129906055343,0.0,0.0,0.0,3.0857712652590625
2022-03-01,3.3470042861602147,-1.0850554832975228,6.748129567199432,3.3470042861602147,3.3470042861602147,-0.4427559260313601,-0.4427559260313601,-0.4427559260313601,0.01157194757673161,0.01157194757673161,0.01157194757673161,-0.45432787360809174,-0.45432787360809174,-0.45432787360809174,0.0,0.0,0.0,2.9042483601288547
2022-03-02,3.3469633041587206,-0.8850814712382298,6.652250183044456,3.3469633041587206,3.3469633041587206,-0.4322425933533462,-0.4322425933533462,-0.4322425933533462,0.06138315715832298,0.06138315715832298,0.06138315715832298,-0.4936257505116692,-0.4936257505116692,-0.4936257505116692,0.0,0.0,0.0,2.9147207108053745
